P0,P1,P2
12698.42009,11451.36341,14577.78606
13020.98168,11614.29658,14763.25557
12708.70964,11480.27901,14790.9358
10911.2314,11950.84407,15548.70889
9990.907046,10822.72153,15678.65006
11582.08692,11741.47448,14920.63023
12403.20085,10742.5184,14761.16119
12801.35225,11817.63582,16015.41755
13496.94369,11719.11083,14802.80594
11325.70056,12146.85743,15246.49255
12010.52127,11008.33916,14138.12291
13478.33657,11492.71773,15119.4833
10896.49094,11852.82539,14279.04528
12330.90886,11466.91461,14387.66257
12938.77262,11428.72357,14825.13771
12483.7612,11862.56325,14763.1373
13352.29358,10716.98991,15726.12397
13752.65908,11288.41204,14352.50829
14419.24533,11561.36107,15279.62837
11567.55096,11416.68997,15094.51735
12248.69368,11882.41646,14729.4411
10923.11256,11904.55047,15068.50024
12493.33371,11463.95574,15617.16582
11634.0241,10861.56733,15344.95823
12958.24672,10861.85489,14342.58424
14140.8358,11525.64595,15244.42262
11483.20026,11499.64204,14284.75317
10359.15866,11158.6951,15920.70482
13040.57725,11398.91789,15460.90187
13244.53925,11480.00043,15249.19401
12190.14431,12046.63324,14305.99053
12736.115,11699.6963,14701.75579
10778.20186,11853.37924,14823.07777
15288.4729,11819.58367,15432.79155
11257.33815,11037.31334,14590.00097
12814.18292,11847.67776,15023.95814
11392.4511,11176.56841,14989.23186
12852.05239,11854.81769,14999.78727
11780.99863,11459.9359,14542.75433
12150.87832,11783.46483,14326.30575
12575.82478,11615.48835,14653.35092
12826.5432,10798.3035,15316.28304
11073.82097,11710.59029,14195.12855
14051.1405,11488.84151,14689.29781
13089.22407,11591.07281,15079.76458
13574.90667,10882.37176,15130.13585
10380.21109,12211.81847,14123.97742
10762.54844,11242.64247,16393.78987
10745.85824,11416.32071,15711.25662
12715.36825,11588.98181,15341.8415
12675.42478,11970.09353,15175.55503
13076.13766,11558.11019,14572.21135
12634.27505,11226.11384,15485.97119
12471.25379,11967.96376,14907.21746
12983.66524,11610.55272,15092.00034
12923.40737,10886.0596,15945.96713
11357.65773,11715.20709,14909.70069
12752.78466,12244.28804,13963.31204
9720.398765,11595.3846,14833.58305
12442.57783,10867.72287,14814.7096
10847.21457,11085.05394,15024.08519
11245.10096,11349.64983,14937.22004
13402.5569,12070.32556,15108.42662
10981.60083,11094.464,14911.75635
10568.05974,11625.82299,15508.41632
13366.70678,11061.9456,15439.80083
11475.69304,11667.75261,14075.53557
12675.36715,11356.61654,15750.02767
11672.25083,11679.12694,14873.48666
12419.04141,11862.44696,14082.58578
12351.35956,11713.02275,15016.06262
13437.73101,12562.89647,15315.78477
13039.24165,10535.30248,14081.49284
12420.34505,11033.65267,15090.69519
11002.69063,11783.05831,15621.01996
12529.35936,11781.50723,15396.91645
12305.66924,11869.45391,15333.31298
12335.63608,12169.56497,14775.71957
13895.31886,11698.28977,15055.59969
12079.78926,11016.00646,14857.29429
11880.12065,11512.58104,14832.01718
14878.25942,11639.18058,14747.68251
13006.34244,11291.61963,14960.47752
15431.15507,11843.0011,15733.48062
10320.7741,10704.58256,15010.98703
12946.9552,11620.70788,15361.90642
12106.18917,11251.22395,15191.15783
13351.97513,11932.77974,14903.56471
13141.28046,11483.25731,13784.28542
11925.50413,11294.11579,15417.49325
13894.51936,11767.71486,14914.58018
12229.72295,11972.49739,14969.86553
11610.75274,11932.41592,14689.69198
13492.33085,11166.13154,15181.59594
13302.31558,11997.12525,16174.00845
11568.62343,11227.23129,15043.14962
13873.48242,11069.1127,14516.42782
11788.63206,10907.44261,14505.21497
13391.98427,11533.54648,14512.75532
13169.36525,11330.20792,15058.48994
14343.91555,11016.01286,14964.16635
13672.23803,11445.02645,14684.24075
12373.79228,11389.88342,14646.62655
13603.5334,11088.34996,14847.49242
12798.98654,11482.27864,15714.57803
11534.8102,12076.03787,14629.656
13207.36963,11723.85527,14939.38616
12676.52288,12088.46888,15154.57557
13203.94898,11126.86866,14913.30043
12419.71006,12014.2304,14566.97406
13488.47168,11222.86726,14708.52595
13955.55722,11523.54607,15146.16805
13599.66545,11305.57402,14103.722
12841.92039,11822.23488,14695.53188
12403.53075,11028.16086,15462.62788
12700.1716,11744.91218,15538.4048
12929.7479,11553.96747,15109.82101
11172.68401,11888.76202,14246.37657
13402.40348,11649.15807,15433.75163
11430.19731,11778.30933,14409.66255
13073.99362,11189.59109,14716.51659
13020.87416,10704.68814,15049.42446
12909.39963,11169.80403,14108.64182
12798.93465,11469.17102,15562.13401
12014.10957,11578.1117,15057.68329
11056.45654,12017.64261,14993.57263
12005.87093,11266.6604,14774.37954
12158.72931,11439.4271,15763.92729
12304.43761,11601.0791,15476.98092
12867.77302,12076.33332,14485.7701
13491.89192,11452.13426,14606.65421
12419.93505,11397.51316,14927.8034
13917.71054,11605.34638,14858.85473
12827.26516,10852.8583,15069.42775
11564.01899,11385.43007,14114.75847
13614.76211,10899.39662,14904.4511
13744.99332,11471.33825,14327.23754
13000.61163,11650.69134,15431.13679
12581.28566,11326.81981,14391.44676
12705.42405,11318.71216,15315.75091
13189.17767,10987.65203,15330.96877
12914.86882,11352.80224,14808.15912
14132.62899,11049.85973,14432.8511
12950.44453,10898.78551,14361.24855
14042.67504,11650.38502,15178.68714
12721.69312,11423.62401,15461.58691
11362.37408,11024.31434,14077.03247
13699.13122,11387.22741,14898.45645
13145.35348,11340.2934,14465.97856
13488.90708,12231.81563,14507.41961
12135.5253,11348.10566,15778.52044
13042.36663,11933.66259,15275.51906
13498.96256,11425.49665,15169.55248
12302.54005,11108.57675,14005.40331
13241.28723,12395.51334,15644.02307
12648.60214,12270.93484,14700.56245
12101.09609,12211.55112,14399.47839
12406.5081,10119.61857,15233.63883
12750.3104,11798.34944,15065.3719
14115.63151,11206.31725,16064.08009
13727.97124,11795.88782,14635.57133
12555.6853,11061.16514,15790.3037
12627.89158,12400.68597,15909.61686
12313.92408,11252.89897,15343.30008
11521.09078,10814.17122,15117.72318
13456.91014,11801.34649,15446.8755
11233.46104,11324.67334,14651.14638
11780.58932,11985.74246,15154.69132
11110.24719,12171.16753,15094.00606
12221.87527,11179.44039,15555.50841
12096.15819,11472.26969,15192.98103
13416.66008,11075.73796,16292.75982
12157.39415,11332.04453,14210.95206
12368.25544,11642.77726,15117.25305
11059.15874,11289.39655,14813.86959
11699.51279,12621.61447,15924.20564
11955.43827,11725.09259,15317.77018
12466.49276,11119.29832,14589.4636
13725.67077,11274.91844,14193.73804
13639.61916,11497.66849,15410.5392
11920.10435,11741.91643,15877.20933
13124.21461,11328.31532,15173.2183
12126.39784,11207.61229,14183.74568
12115.11176,11065.54158,15640.77382
12966.18822,12135.44755,14653.27453
13529.9022,11562.20679,15266.22852
11974.01697,11373.8807,15112.03757
11293.38875,12010.95744,14083.75506
11959.27356,11854.49275,15706.78525
13028.25259,10711.73611,15284.26816
13392.56324,11797.96468,14957.62423
12252.80043,11348.45065,14905.68034
12425.92453,11739.97907,15093.48366
13256.77964,11542.38359,15932.52251
12093.94962,11162.93793,14694.73406
11916.13309,12033.71606,14255.30322
12517.34883,10658.22222,14557.56582
12558.71358,11626.54703,15633.56148
12874.62817,11358.16929,15339.12891
13032.36701,11140.71968,14976.5544
10442.51666,10816.49118,14580.16736
12732.38512,11397.54766,15525.97721
11272.75691,11622.26658,14474.11944
11642.04706,11561.26281,15088.0215
12499.29116,11667.84625,15563.79981
12518.75705,12233.21275,15360.11527
12951.92961,11951.74562,15019.20325
13205.68008,11249.03133,14932.92662
13669.9472,11911.74148,15183.45525
13457.95909,10640.42242,14473.24359
11256.7443,11475.0223,14833.34801
10842.33852,11510.31463,14774.73873
13559.8338,11367.32052,14924.8062
13785.86438,11278.56153,14612.33029
12669.74178,12065.86815,14503.21214
12270.74971,11701.52778,15531.35461
13122.61594,11612.58516,14143.71781
11893.00926,12050.44508,14383.84824
12200.82127,11783.62133,14899.14291
14477.62515,11327.10147,14997.85654
13687.96282,11793.03676,13717.67396
12811.49928,11530.37462,14838.69022
12644.39315,11169.21268,15138.8645
12885.75746,11927.23815,15465.5353
13273.31998,11455.10959,15349.58757
14125.45879,11309.35141,14798.97141
11970.19642,11388.50203,15936.13236
11523.53199,11578.5249,15487.50631
11887.64167,11301.22254,15513.29121
11097.2835,11811.63711,13939.21724
13087.81894,11786.0318,15746.05872
12560.60332,11257.26756,15227.47377
14609.17395,11801.7935,14963.75659
11878.92639,12093.3072,14986.31496
11333.25445,11623.19996,15608.18443
13836.81244,11965.62699,14800.60436
12471.52629,11483.74088,15316.14829
13509.58313,11752.32638,14518.04274
12447.99836,11733.35533,14823.63613
12682.04551,11872.64618,14711.60854
13186.36305,10995.84467,14778.93314
12951.91745,11449.23562,14661.80843
11273.78115,10678.21607,15638.95916
12782.53346,11927.79392,15713.28191
10757.92436,11004.52555,15007.31647
11755.15448,11326.23632,14588.82259
11764.01236,11457.41826,14597.15391
12494.74784,11743.2721,15136.58007
10326.91077,12223.03118,15115.21771
11979.67784,10398.88545,14674.57071
12679.19586,11003.84719,14843.36634
12376.04065,11067.75928,14921.73356
12791.41466,12261.1015,14881.0698
12932.62801,11232.38075,14323.30735
13443.00413,11105.97836,14526.92825
11327.23271,11235.53051,15869.41756
12685.17482,11550.50323,14739.25516
11795.37991,11310.42308,14690.94192
11252.30415,11653.32681,15399.14536
12782.18395,11019.44639,15373.32004
12740.29721,11655.26586,15293.48634
11422.58717,11633.40484,14475.25936
12289.39244,11567.56831,15037.8449
11277.06013,11124.0715,14929.94339
12848.57246,11566.59568,14974.10862
11581.36638,11672.18873,14549.40186
12974.92451,11314.90443,14704.58195
11502.73404,11739.78763,14772.74393
12300.15627,11590.91866,14502.00464
13761.82206,11615.32496,15926.93966
13040.60228,11189.77117,15338.16207
13538.24319,11614.2344,14457.00475
12926.57542,10493.4834,14785.32033
11900.1354,11679.40968,14888.55723
11314.64502,11454.72877,15649.70878
11909.44612,10708.86924,14954.64191
11832.81119,11480.82383,15011.93446
12747.58062,11276.76853,15522.91386
11909.99334,10942.30042,15970.19805
10696.61799,11988.22087,14945.84116
12821.99849,11899.63567,16158.18249
12131.56636,11953.82273,14203.31969
10825.24573,11888.88784,13814.91392
14077.62789,10793.81784,14928.55313
12877.69948,11737.1418,14257.34303
13253.6193,11340.12814,14818.67806
12372.55495,11479.86697,15642.74104
12120.9544,11875.84368,14634.00703
14661.7272,11840.45595,14646.56228
13730.64833,11038.23978,14918.42244
11418.7402,11555.08642,14656.13885
13260.03671,10813.14532,14695.35853
13132.79314,11261.21485,14795.04339
12972.27342,12393.242,14911.90133
10390.91226,11299.35171,15091.12704
12466.49133,12032.33845,13637.33017
12326.42946,10863.58265,15446.00878
13456.44089,11844.53132,14927.26391
11746.83504,11233.7094,15317.34952
14799.58752,11160.40743,14117.70611
14130.13335,11719.17895,15003.18636
13564.67326,11748.58852,15128.72876
11878.79141,12011.74103,15056.48193
12983.45263,11987.70148,13796.21585
12281.91544,10860.03637,15216.23137
11510.56813,11712.30942,14622.09965
13192.9359,10993.78179,15607.96581
12835.04581,11891.50194,14586.78449
12894.92311,11392.14215,14457.41661
14123.15667,11488.0298,15400.23104
11796.74491,11841.11889,15871.33987
11393.88908,11299.00565,14852.36042
14697.41445,10761.19052,15403.73685
13438.4383,11968.53425,15272.03259
11057.44776,11163.17547,14792.25913
12120.09427,11839.87289,14786.17064
12305.78414,10979.65745,15337.53089
12234.58239,11448.24694,14498.03812
11949.73141,11420.06612,13677.10597
12612.39654,11536.55266,14281.38327
12573.21236,11995.94368,14095.84162
11700.15939,11231.92112,14919.96172
13394.34488,11963.45738,15081.53263
12991.71031,11700.80591,15427.27497
11178.46544,11752.66965,15033.17253
12452.63425,11173.16018,15105.08937
12342.76604,11636.54067,14700.34066
13953.23786,11527.03491,15816.21744
11562.94635,11703.86805,14955.67604
12602.67318,12264.21601,14692.48705
11493.69094,11202.78635,15149.82673
12571.5768,10858.60266,15817.88098
12331.24226,11150.68365,15620.55458
12341.40859,11843.78776,14541.50428
12516.47838,12186.10563,15031.34991
13062.77866,11212.25711,15144.78149
11646.35343,11535.2373,15288.55456
12642.34704,11565.00083,14849.97964
11959.33845,11860.84746,15018.80003
12628.89004,11421.50461,14549.68969
9908.815005,11922.87766,14770.62063
13972.40167,11977.24906,14899.51981
10086.32419,12479.85344,14761.59451
13272.32424,11950.33831,14941.1042
13452.57279,10680.95783,15637.15123
13531.1968,12190.56819,14409.38742
14165.99379,11214.53435,15370.26733
11220.6389,11352.1485,15083.96903
11509.38398,11718.92987,15720.60824
12808.39926,12012.17523,14790.76651
11554.79721,11377.98062,14220.09357
13737.26785,11410.82943,14815.95746
11134.49418,10835.20473,14974.69134
14497.74899,11263.66666,14520.18717
12277.14412,11045.43494,15090.88038
13988.46575,11345.47921,14777.60696
12644.57478,11343.9421,14727.22918
12337.6953,11405.06721,14743.93069
12833.65454,12010.43359,15811.03075
12867.80317,11416.92592,15212.63863
13845.76918,11303.86734,15306.54668
12244.26064,11419.22041,15096.47608
12797.7918,10814.88721,14366.24607
12699.26569,11826.46893,15529.97157
14398.80165,11785.1085,14434.25551
12801.59815,11281.24213,15629.6811
13787.49008,10931.6206,14726.14407
12138.7977,11972.03266,15456.58192
12076.42127,10827.34823,14500.91008
13904.78606,11443.59154,14313.75104
12514.93722,11489.70832,15006.18275
11522.30673,11583.12566,15168.5093
12486.33175,11508.07372,14458.23315
11941.94038,11160.05439,14792.36039
11241.16191,11140.8191,15328.55593
12363.55703,11128.9608,14613.08512
13702.64091,11525.40484,14977.32704
10560.76743,11745.93959,14749.92738
11508.94534,11163.15111,16245.74898
13767.98859,10906.33726,15174.29259
13309.5076,11121.02451,15252.35377
14974.65805,11908.22349,14101.71728
13138.6343,11501.19029,15697.83053
12166.76118,11585.44587,15394.85742
11479.48183,11779.73216,15131.1749
11574.5137,10664.70625,14646.54469
12696.11524,11369.59145,15137.66277
12705.65785,11532.92382,15257.24784
12637.13363,10887.00683,15345.65199
12796.52301,11527.47738,15231.07895
12449.52115,12040.92626,15652.00966
13314.61894,11348.77679,15304.47448
11802.98098,12208.46821,14418.3159
14317.57197,11126.32296,15111.37335
11495.72982,11002.32741,14397.93702
14841.61526,11866.05381,14741.11462
11719.76932,12288.93101,15110.41878
10933.56569,11638.73829,14916.35765
12459.01308,10851.28799,14532.58769
10601.32514,11637.44307,14079.03506
11776.99138,11259.69947,15527.03659
12949.30853,11903.81989,14936.50165
12763.02139,12038.54635,15056.211
12309.82881,11801.4783,14838.9554
12042.06148,11430.04529,15288.6198
11575.09789,11143.82193,15298.53452
13783.95459,11676.41174,14866.95548
12227.73225,12226.64882,14448.10811
12497.22738,11170.52467,15573.02114
12608.56501,11656.27622,15437.11406
12142.42775,11310.76635,15615.56372
12845.12827,11820.90572,14984.05203
11992.39887,10501.03452,15238.91899
10473.38264,11443.67876,14304.4542
13500.37378,11306.97856,15145.58045
12609.80469,11436.7788,14765.79929
12450.25556,11233.84582,15101.14812
13981.10179,11684.27625,14841.27229
13485.8953,11738.02114,14916.49581
11975.7841,12426.71718,14218.94132
12991.41629,12330.93045,14107.3599
12165.4759,11561.349,15104.21066
12929.6573,11549.12775,14824.85522
13670.94434,11699.13358,14763.79098
11879.12559,11359.51785,14699.83281
11169.29647,11145.24958,14658.78782
12227.29681,11042.76142,14617.10876
10925.921,11685.78849,16083.05074
13341.07364,10891.93318,14432.15841
11644.2529,11218.76721,14833.45628
12754.53756,11362.71172,14453.50897
13697.79758,11219.60881,15144.33926
12362.14125,11571.11783,15359.09601
12016.45489,11690.14157,15677.17008
13127.72575,11189.01276,14567.99687
10728.53665,11330.92776,14641.41977
11372.22585,11703.25372,14483.68177
10914.53348,11669.73702,15344.90706
12742.47435,10859.79517,15389.50502
13600.00981,12545.39069,15841.9233
12770.066,11365.36712,14978.78961
13094.03348,11132.7754,14281.991
12044.53084,11426.70315,14929.20684
11782.34132,12334.82686,15693.95994
13005.51046,10890.68641,15895.55141
12050.71667,10692.43893,14876.74866
13278.41978,11460.33089,14689.56968
11319.71832,11908.82342,15091.97523
13572.12147,11399.34702,15171.0699
12883.88108,12298.70939,15466.80938
13302.2022,10849.62849,14444.11458
12908.7901,12202.07002,14696.56602
11517.04648,10632.28768,14531.26822
12402.17733,11702.87589,14346.18729
11658.71475,11428.69641,14818.95843
11845.44341,11469.71426,15148.96408
12667.55378,11788.60927,15507.3773
12805.22887,11486.81328,15156.92543
12591.48201,11779.35751,15058.05845
11614.4914,11062.73276,14492.57375
13226.06339,11537.49884,13416.49436
11336.69272,11926.60968,15104.03423
11841.10789,12072.5464,15237.06144
12989.76167,11483.73679,14707.65565
11802.42845,11606.05678,15522.1411
12801.75796,11546.72297,15174.59523
11292.55584,11788.43681,15403.20387
11914.74247,11725.41856,14945.75346
13614.83118,10518.38089,14867.28172
12628.43566,11689.29841,13815.55698
13232.54325,10991.02725,15241.54065
11971.76753,11407.36394,14461.52791
11429.83624,11536.75624,15257.03455
12566.15613,12337.35856,15617.52926
12527.5429,11637.2214,15177.72511
10910.24642,10463.54063,16079.78896
11441.24194,11341.94895,15786.12974
13653.80343,11130.11885,14910.80854
11721.39509,11234.42525,16174.76461
11160.73315,11169.75097,14611.29982
11666.74528,11086.9138,15799.12002
12744.04761,11359.66444,15364.36982
13116.74423,11770.65218,14010.30901
10495.54915,11257.23604,14741.64777
14431.21727,11654.04451,13998.55204
